,IOC,Type,VT Malicious,VT Suspicious,Total Engines,Severity %,Microsoft Detection,OTX Pulses,In CIRCL Dataset,Country,State,City,Latitude,Longitude
107,media-serviti.fly.storage.tigris.dev,domain,3,2,94,3.19,undetected,0,No,,,,0,0
108,candy-pdf-convertor.world,domain,4,2,94,4.26,undetected,1,No,,,,0,0
109,mercersmarine.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
110,europeanleathergallery.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
111,servicerb.cloud,domain,4,1,94,4.26,undetected,1,No,,,,0,0
112,conciergemdla.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
113,billiboard.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
114,physiciansallianceofconnecticut.com,domain,1,0,94,1.06,undetected,1,No,,,,0,0
115,coldspringdepot.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
116,aljawab24.com,domain,2,0,94,2.13,undetected,2,No,,,,0,0
117,khaanabkt.fly.storage.tigris.dev,file,0,0,0,0,undetected,0,No,,,,0,0
118,heartcu.org,domain,2,0,94,2.13,undetected,1,No,,,,0,0
119,mastersoftheflames.com,domain,10,0,94,10.64,undetected,1,No,,,,0,0
120,autura.com,domain,1,0,94,1.06,undetected,1,No,,,,0,0
121,southerntrailerdepot.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
122,reddyice.com,domain,1,0,94,1.06,undetected,1,No,,,,0,0
123,envirochem.in,domain,6,0,94,6.38,undetected,1,No,,,,0,0
124,a.cryptoarabmoon.com,domain,2,1,94,2.13,undetected,0,No,,,,0,0
125,growingplay.com,domain,1,0,94,1.06,undetected,1,No,,,,0,0
126,cinepremiere.com.mx,domain,1,0,94,1.06,undetected,1,No,,,,0,0
127,teratechcompany.com,domain,5,0,94,5.32,undetected,1,No,,,,0,0
128,usa-trailer.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
129,challengingdisorganization.org,domain,1,0,94,1.06,undetected,1,No,,,,0,0
130,leocompany.org,domain,16,1,94,17.02,undetected,5,No,,,,0,0
131,diyflyfishing.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
132,myrtlebeachgolfpackages.co,domain,2,0,94,2.13,undetected,1,No,,,,0,0
133,fundertrading.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
134,nomeatathlete.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
135,canadas100best.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
136,livecamrips.su,domain,1,1,94,1.06,undetected,1,No,,,,0,0
137,heritagefh.ca,domain,2,0,94,2.13,undetected,1,No,,,,0,0
138,allnatural.mx,domain,2,0,94,2.13,undetected,1,No,,,,0,0
139,myqr-generator-online.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
140,www-insttacart.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
141,shereadstruth.com,domain,1,0,94,1.06,undetected,1,No,,,,0,0
142,digitalassetkit.net,domain,14,0,94,14.89,undetected,3,No,,,,0,0
143,milkywaycompany.com,domain,3,0,94,3.19,undetected,1,No,,,,0,0
144,scottmsullivan.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
145,winbuzzer.com,domain,1,0,94,1.06,undetected,0,No,,,,0,0
146,cdn-mehj-assets.s3.pl-waw.scw.cloud,domain,5,1,94,5.32,undetected,0,No,,,,0,0
147,developer.1password.com,domain,1,0,94,1.06,undetected,0,No,,,,0,0
148,univiewtechnology.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
149,buzzedcompany.com,domain,14,2,94,14.89,undetected,4,No,,,,0,0
150,llamitasspanish.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
151,pilotflighttraining.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
152,recaptchas.top,domain,11,0,94,11.7,undetected,1,No,,,,0,0
153,drbeast.fly.storage.tigris.dev,domain,2,2,94,2.13,undetected,0,No,,,,0,0
154,madeiralovers.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
155,temp-mail.ink,domain,2,0,94,2.13,undetected,1,No,,,,0,0
156,motorandwheels.com,domain,1,0,94,1.06,undetected,1,No,,,,0,0
157,badreviewes.com,domain,4,3,94,4.26,undetected,1,No,,,,0,0
158,hippobakery.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
159,mybestfriendvet.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
160,myrtlebeachgolf.com,domain,1,0,94,1.06,undetected,3,No,,,,0,0
161,storageunits.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
162,gogocharters.com,domain,2,0,94,2.13,undetected,1,No,,,,0,0
163,check-cllck.com,domain,10,0,94,10.64,undetected,3,No,,,,0,0
